Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
8.501308464E1,1.035900021E1,-3.16E+00,-1.91E-01
8.501703988E1,1.039695072E1,-3.27E+00,9.495000541E-2
8.502099718E1,1.043595028E1,-3.35E+00,3.439500034E-1
8.502495426E1,1.051200008E1,-3.41E+00,7.270500064E-1
8.502891126E1,1.064595032E1,-3.41E+00,9.760500193E-1
8.503286803E1,1.083795071E1,-3.37E+00,1.263000011E0
8.503682514E1,1.106805038E1,-3.29E+00,1.492950082E0
8.504078252E1,1.133595085E1,-3.20E+00,1.684950113E0
8.504473960E1,1.171905041E1,-3.08E+00,1.800000072E0
8.504869635E1,1.212105083E1,-3.01E+00,1.837950110E0
8.505265358E1,1.256100082E1,-2.97E+00,1.780050039E0
8.505661074E1,1.305900097E1,-2.99E+00,1.704000115E0
8.506056779E1,1.359495068E1,-3.12E+00,1.570050120E0
8.506452487E1,1.407405090E1,-3.31E+00,1.282050014E0
8.506848210E1,1.451505089E1,-3.58E+00,9.949500561E-1
8.507243917E1,1.482105064E1,-3.77E+00,6.510000229E-1
8.507639594E1,1.510800076E1,-4.02E+00,3.250500262E-1
8.508035332E1,1.545300102E1,-4.35E+00,-1.91E-02
8.508431133E1,1.575900078E1,-4.73E+00,-3.25E-01
8.508826794E1,1.595100117E1,-5.19E+00,-5.74E-01
8.509222464E1,1.602705002E1,-5.59E+00,-8.04E-01
8.509618147E1,1.589295101E1,-5.80E+00,-8.80E-01
8.510013855E1,1.581705093E1,-6.20E+00,-1.13E+00
8.510409532E1,1.583595085E1,-6.61E+00,-1.38E+00
8.510805254E1,1.575900078E1,-7.08E+00,-1.51E+00
8.511200908E1,1.577805042E1,-7.51E+00,-1.65E+00
8.511596523E1,1.573995113E1,-7.83E+00,-1.65E+00
8.511992209E1,1.572105122E1,-8.10E+00,-1.61E+00
8.512387894E1,1.572105122E1,-8.27E+00,-1.65E+00
8.512783486E1,1.573995113E1,-8.46E+00,-1.65E+00
8.513179120E1,1.577805042E1,-8.66E+00,-1.65E+00
8.513574797E1,1.589295101E1,-8.94E+00,-1.65E+00
8.513970458E1,1.602705002E1,-9.25E+00,-1.65E+00
8.514366096E1,1.618095016E1,-9.61E+00,-1.65E+00
8.514761780E1,1.640999985E1,-9.88E+00,-1.68E+00
8.515157511E1,1.665900040E1,-1.02E+01,-1.67E+00
8.515553232E1,1.692705154E1,-1.06E+01,-1.68E+00
8.515948978E1,1.723395157E1,-1.09E+01,-1.61E+00
8.516344671E1,1.750200081E1,-1.11E+01,-1.63E+00
8.516740407E1,1.778894997E1,-1.14E+01,-1.51E+00
8.517136138E1,1.801905060E1,-1.15E+01,-1.40E+00
8.517531900E1,1.824900055E1,-1.17E+01,-1.28E+00
8.517927643E1,1.859295082E1,-1.19E+01,-1.17E+00
8.518323390E1,1.891905022E1,-1.22E+01,-9.76E-01
8.518719182E1,1.928295135E1,-1.24E+01,-9.19E-01
8.519114972E1,1.968495178E1,-1.27E+01,-8.42E-01
8.519510688E1,2.002905083E1,-1.29E+01,-7.65E-01
8.519906434E1,2.022105026E1,-1.30E+01,-5.55E-01
8.520302204E1,2.066100121E1,-1.33E+01,-4.97E-01
8.520697920E1,2.100600052E1,-1.35E+01,-5.55E-01
8.521093643E1,2.125500107E1,-1.37E+01,-5.17E-01
8.521489367E1,2.142705154E1,-1.37E+01,-4.78E-01
8.521885098E1,2.138895035E1,-1.37E+01,-3.44E-01
8.522280813E1,2.133195114E1,-1.35E+01,-3.06E-01
8.522676544E1,2.112105179E1,-1.32E+01,-2.10E-01
8.523072198E1,2.077605057E1,-1.29E+01,-5.70E-02
8.523467813E1,2.025900078E1,-1.25E+01,1.140000075E-1
8.523863515E1,1.966605186E1,-1.21E+01,3.250500262E-1
8.524259238E1,1.903395081E1,-1.16E+01,5.929500461E-1
8.524655038E1,1.838295174E1,-1.12E+01,9.379500151E-1
8.525050756E1,1.763595009E1,-1.08E+01,1.263000011E0
8.525446471E1,1.673595047E1,-1.02E+01,1.645950079E0
8.525842210E1,1.579800034E1,-9.61E+00,1.990950108E0
8.526237885E1,1.491705036E1,-8.98E+00,2.412000179E0
8.526633546E1,1.397805023E1,-8.33E+00,2.833950043E0
8.527029216E1,1.328895092E1,-7.74E+00,3.196950197E0
8.527424884E1,1.269495106E1,-7.24E+00,3.408000231E0
8.527820599E1,1.179495049E1,-6.66E+00,3.847950220E0
8.528216345E1,1.089495087E1,-6.11E+00,4.212000370E0
8.528612054E1,1.005300045E1,-5.48E+00,4.500000000E0
8.529007724E1,9.306000710E0,-4.86E+00,4.710000038E0
8.529403416E1,8.674050331E0,-4.31E+00,4.806000233E0
8.529799094E1,8.176050186E0,-3.85E+00,4.786950111E0
8.530194810E1,7.755000591E0,-3.47E+00,4.768050194E0
8.530590479E1,7.219050407E0,-3.06E+00,4.672049999E0
8.530986187E1,6.970050335E0,-2.72E+00,4.270050049E0
8.531381926E1,6.682950497E0,-2.45E+00,3.790950298E0
8.531777649E1,6.319050312E0,-2.16E+00,3.217050076E0
8.532173390E1,5.878050327E0,-1.91E+00,2.584950209E0
8.532569152E1,5.476050377E0,-1.61E+00,1.933950067E0
8.532964882E1,4.996950150E0,-1.36E+00,1.302000046E0
8.533360590E1,4.557000160E0,-1.07E+00,5.740500093E-1
8.533756420E1,3.982950211E0,-9.00E-01,-3.80E-02
8.534152113E1,3.370050192E0,-7.08E-01,-5.36E-01
8.534547760E1,2.719050169E0,-5.55E-01,-1.15E+00
8.534943391E1,2.029050112E0,-4.02E-01,-1.63E+00
8.535339014E1,1.359000087E0,-2.48E-01,-2.18E+00
8.535734651E1,6.120000482E-1,-1.72E-01,-2.57E+00
8.536130659E1,-9.50E-02,1.905000024E-2,-2.99E+00
8.536526428E1,-7.46E-01,1.720500141E-1,-3.35E+00
8.536922145E1,-1.44E+00,3.060000241E-1,-3.69E+00
8.537317845E1,-2.05E+00,3.439500034E-1,-4.00E+00
8.537713568E1,-2.60E+00,4.020000100E-1,-4.29E+00
8.538109299E1,-3.12E+00,4.210500121E-1,-4.56E+00
8.538505038E1,-3.58E+00,3.820500076E-1,-4.73E+00
8.538900738E1,-4.00E+00,3.630000055E-1,-4.94E+00
8.539296483E1,-4.42E+00,3.060000241E-1,-5.09E+00
8.539692198E1,-4.75E+00,2.869500220E-1,-5.21E+00
8.540087929E1,-5.09E+00,3.060000241E-1,-5.27E+00
8.540483653E1,-5.38E+00,3.250500262E-1,-5.25E+00
8.540879391E1,-5.63E+00,3.439500034E-1,-5.30E+00
8.541275129E1,-5.76E+00,3.630000055E-1,-5.19E+00
8.541670893E1,-5.78E+00,3.820500076E-1,-5.02E+00
8.542066639E1,-5.78E+00,3.630000055E-1,-4.86E+00
8.542462362E1,-5.69E+00,3.250500262E-1,-4.67E+00
8.542858097E1,-5.57E+00,2.680500150E-1,-4.42E+00
8.543253820E1,-5.42E+00,2.869500220E-1,-4.08E+00
8.543649574E1,-5.28E+00,2.100000083E-1,-3.77E+00
8.544045326E1,-5.09E+00,2.100000083E-1,-3.45E+00
8.544441033E1,-4.96E+00,2.290500104E-1,-3.14E+00
8.544836733E1,-4.81E+00,2.100000083E-1,-2.79E+00
8.545232451E1,-4.59E+00,2.290500104E-1,-2.45E+00
8.545628151E1,-4.35E+00,2.100000083E-1,-2.14E+00
8.546023820E1,-4.08E+00,1.530000120E-1,-1.74E+00
8.546419521E1,-3.75E+00,1.909500062E-1,-1.38E+00
8.546815236E1,-3.39E+00,1.909500062E-1,-1.05E+00
8.547210898E1,-3.03E+00,2.100000083E-1,-7.65E-01
8.547606591E1,-2.57E+00,2.479500175E-1,-4.21E-01
8.548002276E1,-2.14E+00,2.479500175E-1,-1.34E-01
8.548397791E1,-1.74E+00,2.680500150E-1,1.720500141E-1
8.548793488E1,-1.34E+00,2.680500150E-1,4.780500233E-1
8.549189219E1,-9.76E-01,2.290500104E-1,7.650000453E-1
8.549584988E1,-5.74E-01,1.530000120E-1,9.760500193E-1
8.549980695E1,-1.72E-01,1.909500062E-1,1.168050051E0
8.550376280E1,1.530000120E-1,2.100000083E-1,1.339950085E0
8.550771965E1,5.170500278E-1,2.100000083E-1,1.531050086E0
8.551167581E1,7.849500179E-1,2.100000083E-1,1.684950113E0
8.551563227E1,1.014000058E0,2.100000083E-1,1.800000072E0
8.551958881E1,1.225050092E0,1.339500099E-1,1.876050115E0
8.552354536E1,1.417050123E0,1.140000075E-1,1.914000034E0
8.552750190E1,1.551000118E0,7.605000585E-2,1.972050071E0
8.553145890E1,1.741950035E0,5.700000376E-2,1.972050071E0
8.553541474E1,1.914000034E0,-3.80E-02,1.933950067E0
8.553937174E1,2.143949986E0,-2.29E-01,1.953000069E0
8.554332866E1,2.392950058E0,-4.21E-01,1.914000034E0
8.554728555E1,2.700000048E0,-7.08E-01,1.876050115E0
8.555124225E1,3.063000202E0,-1.05E+00,1.761000037E0
8.555519863E1,3.445950270E0,-1.40E+00,1.645950079E0
8.555915464E1,3.829050064E0,-1.84E+00,1.492950082E0
8.556311079E1,4.231050014E0,-2.32E+00,1.378050089E0
8.556706771E1,4.710000038E0,-2.81E+00,1.225050092E0
8.557102487E1,5.227050304E0,-3.35E+00,1.090950012E0
8.557498126E1,5.839950085E0,-3.83E+00,9.190500379E-1
8.557893826E1,6.490950108E0,-4.35E+00,8.610000610E-1
8.558289503E1,7.141950130E0,-4.84E+00,7.270500064E-1
8.558685188E1,7.812000275E0,-5.38E+00,5.550000072E-1
8.559080842E1,8.596950531E0,-5.84E+00,4.969500303E-1
8.559476453E1,9.382950783E0,-6.26E+00,3.820500076E-1
8.559872092E1,1.022505093E1,-6.66E+00,2.680500150E-1
8.560267792E1,1.104900074E1,-7.10E+00,1.909500062E-1
8.560663422E1,1.185300064E1,-7.49E+00,2.100000083E-1
8.561059076E1,1.261905098E1,-7.81E+00,1.720500141E-1
8.561454714E1,1.332705021E1,-8.00E+00,1.530000120E-1
8.561850332E1,1.401705074E1,-8.19E+00,2.100000083E-1
8.562245963E1,1.462905025E1,-8.23E+00,2.100000083E-1
8.562641609E1,1.531905079E1,-8.27E+00,2.869500220E-1
8.563037249E1,1.595100117E1,-8.16E+00,3.060000241E-1
8.563432880E1,1.652505112E1,-8.04E+00,3.250500262E-1
8.563828503E1,1.713795090E1,-8.06E+00,3.439500034E-1
8.564224118E1,1.773195076E1,-8.31E+00,2.869500220E-1
8.564619788E1,1.838295174E1,-8.60E+00,1.339500099E-1
8.565015464E1,1.886100006E1,-8.85E+00,1.909500062E-1
8.565411296E1,1.957005119E1,-9.31E+00,-9.50E-02
8.565806980E1,2.029800034E1,-9.84E+00,-2.87E-01
8.566202611E1,2.092905045E1,-1.05E+01,-5.36E-01
8.566598249E1,2.148495102E1,-1.11E+01,-7.46E-01
8.566993910E1,2.192505074E1,-1.16E+01,-8.23E-01
8.567389549E1,2.228895187E1,-1.20E+01,-8.80E-01
8.567785173E1,2.250000191E1,-1.23E+01,-9.57E-01
8.568180796E1,2.267205048E1,-1.24E+01,-9.38E-01
8.568576465E1,2.267205048E1,-1.22E+01,-9.00E-01
8.568972148E1,2.246100044E1,-1.18E+01,-6.89E-01
8.569367779E1,2.205900192E1,-1.11E+01,-4.02E-01
8.569763410E1,2.160000038E1,-1.05E+01,-7.61E-02
8.570158933E1,2.108295059E1,-9.78E+00,2.869500220E-1
8.570554594E1,2.052705193E1,-9.11E+00,6.510000229E-1
8.570950256E1,1.995300102E1,-8.54E+00,1.033950090E0
8.571345895E1,1.939800072E1,-8.04E+00,1.378050089E0
8.571741557E1,1.890000153E1,-7.58E+00,1.704000115E0
8.572137188E1,1.836405182E1,-7.26E+00,1.953000069E0
8.572532817E1,1.782705116E1,-6.95E+00,2.239950180E0
8.572928478E1,1.731000137E1,-6.68E+00,2.527050018E0
8.573324148E1,1.677405167E1,-6.55E+00,2.776050091E0
8.573719791E1,1.621905136E1,-6.39E+00,2.947950125E0
8.574115452E1,1.562505054E1,-6.30E+00,3.082950115E0
8.574511129E1,1.499295044E1,-6.18E+00,3.217050076E0
8.574906789E1,1.438005066E1,-6.05E+00,3.217050076E0
8.575302366E1,1.367205048E1,-5.82E+00,3.196950197E0
8.575697997E1,1.298295021E1,-5.61E+00,3.139950037E0
8.576093635E1,1.231200027E1,-5.28E+00,3.063000202E0
8.576489304E1,1.164195061E1,-4.96E+00,2.929050207E0
8.576884881E1,1.097205067E1,-4.65E+00,2.853000164E0
8.577280495E1,1.030200005E1,-4.35E+00,2.623050213E0
8.577676072E1,9.745950699E0,-4.02E+00,2.451000214E0
8.578071695E1,9.306000710E0,-3.79E+00,2.163000107E0
8.578467383E1,8.904000282E0,-3.48E+00,1.933950067E0
8.578863006E1,8.559000015E0,-3.24E+00,1.761000037E0
8.579258698E1,8.310000420E0,-3.01E+00,1.455000043E0
8.579654359E1,8.023050308E0,-2.81E+00,1.090950012E0
8.580050021E1,7.870050430E0,-2.66E+00,7.650000453E-1
8.580445713E1,7.659000397E0,-2.55E+00,4.210500121E-1
8.580841434E1,7.468050480E0,-2.43E+00,1.905000024E-2
8.581237257E1,7.219050407E0,-2.28E+00,-3.44E-01
8.581632926E1,6.988950253E0,-2.18E+00,-6.51E-01
8.582028588E1,6.702000141E0,-2.07E+00,-9.76E-01
8.582424273E1,6.453000069E0,-1.89E+00,-1.19E+00
8.582819926E1,6.145950317E0,-1.80E+00,-1.46E+00
8.583215543E1,5.878050327E0,-1.67E+00,-1.61E+00
8.583611205E1,5.590950489E0,-1.55E+00,-1.70E+00
8.584006866E1,5.323050022E0,-1.49E+00,-1.84E+00
8.584402529E1,5.112000465E0,-1.42E+00,-1.95E+00
8.584798229E1,4.902000427E0,-1.30E+00,-1.99E+00
8.585193937E1,4.747950077E0,-1.24E+00,-1.97E+00
8.585589644E1,4.633950233E0,-1.28E+00,-1.93E+00
8.585985344E1,4.480050087E0,-1.28E+00,-1.89E+00
8.586381044E1,4.327050209E0,-1.30E+00,-1.89E+00
8.586776719E1,4.174050331E0,-1.32E+00,-1.78E+00
8.587172427E1,4.059000015E0,-1.36E+00,-1.76E+00
8.587568135E1,3.925050259E0,-1.38E+00,-1.74E+00
8.587963806E1,3.810000181E0,-1.34E+00,-1.59E+00
8.588359499E1,3.772050142E0,-1.36E+00,-1.53E+00
8.588755176E1,3.753000259E0,-1.36E+00,-1.40E+00
8.589150836E1,3.772050142E0,-1.36E+00,-1.24E+00
8.589546505E1,3.829050064E0,-1.40E+00,-1.05E+00
8.589942190E1,3.963000298E0,-1.38E+00,-9.57E-01
8.590337913E1,4.117050171E0,-1.44E+00,-7.85E-01
8.590733667E1,4.270050049E0,-1.46E+00,-6.12E-01
8.591129382E1,4.461000443E0,-1.44E+00,-5.17E-01
8.591525132E1,4.653000355E0,-1.49E+00,-3.25E-01
8.591920839E1,4.843950272E0,-1.55E+00,-2.48E-01
8.592316486E1,5.055000305E0,-1.59E+00,-1.34E-01
8.592712246E1,5.284950256E0,-1.61E+00,-5.70E-02
8.593107862E1,5.553000450E0,-1.68E+00,1.905000024E-2
8.593503562E1,5.802000046E0,-1.68E+00,7.605000585E-2
8.593899287E1,6.051000118E0,-1.76E+00,1.530000120E-1
8.594295002E1,6.261000156E0,-1.84E+00,2.290500104E-1
8.594690764E1,6.490950108E0,-1.89E+00,2.479500175E-1
8.595086479E1,6.663000107E0,-1.97E+00,2.680500150E-1
8.595482195E1,6.778050423E0,-2.05E+00,3.439500034E-1
8.595877964E1,6.912000179E0,-2.16E+00,3.630000055E-1
8.596273650E1,6.988950253E0,-2.20E+00,4.210500121E-1
8.596669365E1,7.104000568E0,-2.22E+00,4.399500191E-1
8.597065096E1,7.180050373E0,-2.24E+00,4.399500191E-1
8.597460826E1,7.200000286E0,-2.24E+00,5.170500278E-1
8.597856564E1,7.200000286E0,-2.28E+00,5.359500051E-1
8.598252272E1,7.200000286E0,-2.32E+00,6.120000482E-1
8.598647996E1,7.180050373E0,-2.36E+00,6.310500503E-1
8.599043735E1,7.161000252E0,-2.41E+00,7.080000043E-1
8.599439519E1,7.161000252E0,-2.43E+00,7.849500179E-1
8.599835310E1,7.104000568E0,-2.45E+00,8.419500589E-1
8.600231056E1,7.104000568E0,-2.47E+00,9.000000358E-1
8.600626802E1,7.045950413E0,-2.47E+00,1.014000058E0
8.601022518E1,7.027050495E0,-2.47E+00,1.014000058E0
8.601418179E1,7.066050529E0,-2.51E+00,1.033950090E0
8.601813818E1,7.104000568E0,-2.60E+00,1.072050095E0
8.602209470E1,7.141950130E0,-2.57E+00,9.949500561E-1
8.602605093E1,7.161000252E0,-2.58E+00,9.760500193E-1
8.603000739E1,7.276050568E0,-2.70E+00,9.379500151E-1
8.603396367E1,7.390950203E0,-2.76E+00,9.379500151E-1
8.603792044E1,7.468050480E0,-2.85E+00,8.800500631E-1
8.604187721E1,7.582950592E0,-2.97E+00,7.459500432E-1
8.604583383E1,7.735950470E0,-3.03E+00,6.310500503E-1
8.604979052E1,7.927050591E0,-3.18E+00,5.359500051E-1
8.605374721E1,8.137949944E0,-3.39E+00,3.630000055E-1
8.605770423E1,8.290950775E0,-3.60E+00,2.479500175E-1
8.606166046E1,8.502000809E0,-3.85E+00,1.720500141E-1
8.606561716E1,8.674050331E0,-4.10E+00,5.700000376E-2
8.606957375E1,8.751000404E0,-4.29E+00,1.905000024E-2
8.607352983E1,8.827050209E0,-4.46E+00,3.795000166E-2
8.607748644E1,8.884950638E0,-4.50E+00,5.700000376E-2
8.608144314E1,8.827050209E0,-4.46E+00,1.140000075E-1
8.608539960E1,8.884950638E0,-4.33E+00,1.530000120E-1
8.608935560E1,8.923050880E0,-4.14E+00,1.720500141E-1
8.609331167E1,9.037950516E0,-3.94E+00,1.530000120E-1
8.609726798E1,9.229050636E0,-3.73E+00,1.339500099E-1
8.610122398E1,9.517050743E0,-3.58E+00,5.700000376E-2
8.610517966E1,9.804000854E0,-3.50E+00,-1.91E-02
8.610913635E1,1.020600033E1,-3.54E+00,-1.14E-01
8.611309212E1,1.057005024E1,-3.64E+00,-2.10E-01
8.611704793E1,1.099095058E1,-3.75E+00,-3.63E-01
8.612100309E1,1.133595085E1,-3.89E+00,-4.97E-01
8.612495916E1,1.173795033E1,-4.00E+00,-6.12E-01
8.612891546E1,1.200600052E1,-3.98E+00,-6.51E-01
8.613287216E1,1.202505016E1,-3.93E+00,-5.36E-01
8.613682885E1,1.244595051E1,-4.08E+00,-7.85E-01
8.614078515E1,1.279095078E1,-4.29E+00,-9.38E-01
8.614474207E1,1.305900097E1,-4.58E+00,-1.05E+00
8.614869869E1,1.323195076E1,-4.79E+00,-1.09E+00
8.615265538E1,1.334595108E1,-5.02E+00,-1.15E+00
8.615661215E1,1.342305088E1,-5.15E+00,-1.21E+00
8.616056884E1,1.357605076E1,-5.25E+00,-1.24E+00
8.616452555E1,1.371000099E1,-5.32E+00,-1.26E+00
8.616848247E1,1.376805019E1,-5.36E+00,-1.21E+00
8.617243909E1,1.384395027E1,-5.38E+00,-1.03E+00
8.617639608E1,1.399800110E1,-5.46E+00,-9.76E-01
8.618035262E1,1.418895054E1,-5.51E+00,-8.61E-01
8.618430908E1,1.441905022E1,-5.55E+00,-7.46E-01
8.618826542E1,1.472505093E1,-5.63E+00,-6.51E-01
8.619222219E1,1.505100060E1,-5.78E+00,-5.74E-01
8.619617888E1,1.539495087E1,-5.97E+00,-5.36E-01
8.620013557E1,1.573995113E1,-6.20E+00,-5.55E-01
8.620409234E1,1.616100121E1,-6.41E+00,-5.17E-01
8.620804880E1,1.660200119E1,-6.68E+00,-5.36E-01
8.621200533E1,1.702305031E1,-7.01E+00,-5.55E-01
8.621596202E1,1.721505165E1,-7.29E+00,-4.21E-01
8.621991871E1,1.763595009E1,-7.77E+00,-5.55E-01
8.622387535E1,1.800000000E1,-8.35E+00,-6.70E-01
8.622783204E1,1.830600166E1,-8.92E+00,-7.85E-01
8.623178912E1,1.853595161E1,-9.52E+00,-9.19E-01
8.623574621E1,1.868895149E1,-1.01E+01,-1.05E+00
8.623970298E1,1.878495026E1,-1.06E+01,-1.19E+00
8.624365959E1,1.878495026E1,-1.11E+01,-1.32E+00
8.624761630E1,1.876605034E1,-1.15E+01,-1.38E+00
8.625157276E1,1.867005157E1,-1.19E+01,-1.46E+00
8.625552930E1,1.849800110E1,-1.22E+01,-1.46E+00
8.625948620E1,1.822905159E1,-1.24E+01,-1.38E+00
8.626344243E1,1.800000000E1,-1.25E+01,-1.26E+00
8.626739951E1,1.775100136E1,-1.26E+01,-1.09E+00
8.627135637E1,1.750200081E1,-1.26E+01,-9.38E-01
8.627531306E1,1.723395157E1,-1.26E+01,-7.46E-01
8.627926976E1,1.694595146E1,-1.26E+01,-5.36E-01
8.628322654E1,1.663995171E1,-1.26E+01,-3.44E-01
8.628718277E1,1.631505013E1,-1.27E+01,-1.14E-01
8.629113846E1,1.608495140E1,-1.28E+01,1.905000024E-2
8.629509532E1,1.587405109E1,-1.28E+01,1.530000120E-1
8.629905240E1,1.573995113E1,-1.28E+01,2.479500175E-1
8.630300916E1,1.562505054E1,-1.28E+01,2.479500175E-1
8.630696566E1,1.566300106E1,-1.28E+01,2.479500175E-1
8.631092236E1,1.566300106E1,-1.28E+01,3.060000241E-1
8.631487882E1,1.564395046E1,-1.28E+01,3.250500262E-1
8.631883527E1,1.547205067E1,-1.27E+01,4.210500121E-1
8.632279166E1,1.531905079E1,-1.25E+01,5.929500461E-1
8.632674789E1,1.508895111E1,-1.17E+01,8.040000200E-1
8.633070418E1,1.485900116E1,-1.05E+01,9.379500151E-1
8.633466080E1,1.428495026E1,-1.06E+01,8.230500221E-1
8.633861657E1,1.411200047E1,-1.06E+01,9.570000172E-1
8.634257248E1,1.386300087E1,-9.98E+00,1.321050048E0
8.634652879E1,1.334595108E1,-9.19E+00,1.684950113E0
8.635048494E1,1.281000042E1,-8.29E+00,1.933950067E0
8.635444172E1,1.221705055E1,-7.41E+00,2.163000107E0
8.635839810E1,1.166100025E1,-6.45E+00,2.412000179E0
8.636235479E1,1.101000023E1,-5.55E+00,2.776050091E0
8.636631141E1,1.062705040E1,-5.19E+00,2.814000130E0
8.637026849E1,1.007205009E1,-4.56E+00,2.929050207E0
8.637422495E1,9.019050598E0,-3.85E+00,3.159000158E0
8.637818171E1,8.214000702E0,-3.12E+00,3.274050236E0
8.638213855E1,7.314000130E0,-2.34E+00,3.178050041E0
8.638609517E1,6.510000229E0,-1.65E+00,3.025050163E0
8.639005233E1,5.782950401E0,-1.05E+00,2.719050169E0
8.639400864E1,4.996950150E0,-7.65E-01,2.431050062E0
8.639796487E1,4.288949966E0,-4.78E-01,2.143949986E0
8.640192150E1,3.619050264E0,-3.63E-01,1.876050115E0
8.640587827E1,2.872050047E0,-3.06E-01,1.531050086E0
8.640983481E1,2.221050024E0,-2.48E-01,1.053000093E0
8.641379153E1,1.492950082E0,-1.34E-01,5.550000072E-1
8.641774976E1,8.040000200E-1,3.795000166E-2,1.909500062E-1
8.642170868E1,1.339500099E-1,2.479500175E-1,-2.10E-01
8.642566644E1,-4.59E-01,4.399500191E-1,-5.55E-01
8.642962290E1,-1.01E+00,6.310500503E-1,-9.19E-01
8.643357936E1,-1.51E+00,9.000000358E-1,-1.26E+00
8.643753598E1,-2.01E+00,1.110000014E0,-1.53E+00
8.644149252E1,-2.45E+00,1.225050092E0,-1.88E+00
8.644544898E1,-2.85E+00,1.339950085E0,-2.11E+00
8.644940616E1,-3.37E+00,1.378050089E0,-2.45E+00
8.645336301E1,-3.96E+00,1.435950041E0,-3.06E+00
8.645731932E1,-4.37E+00,1.455000043E0,-3.29E+00
8.646127622E1,-4.69E+00,1.512000084E0,-3.33E+00
8.646523299E1,-4.94E+00,1.551000118E0,-3.47E+00
8.646918991E1,-5.09E+00,1.435950041E0,-3.52E+00
8.647314630E1,-5.11E+00,1.282050014E0,-3.43E+00
8.647710276E1,-5.02E+00,1.243950009E0,-3.26E+00
8.648105945E1,-4.94E+00,1.302000046E0,-3.03E+00
8.648501668E1,-4.90E+00,1.302000046E0,-2.72E+00
8.648897383E1,-4.69E+00,1.282050014E0,-2.49E+00
8.649293060E1,-4.44E+00,1.168050051E0,-2.13E+00
8.649688774E1,-4.17E+00,1.168050051E0,-1.86E+00
8.650084436E1,-3.81E+00,1.206000090E0,-1.53E+00
8.650480128E1,-3.43E+00,1.033950090E0,-1.24E+00
8.650875775E1,-2.97E+00,6.510000229E-1,-1.34E+00
8.651271405E1,-2.62E+00,9.000000358E-1,-8.42E-01
8.651667052E1,-2.26E+00,9.570000172E-1,-4.97E-01
8.652062721E1,-1.84E+00,1.033950090E0,-3.63E-01
8.652458390E1,-1.47E+00,1.090950012E0,-3.06E-01
8.652854067E1,-1.23E+00,1.033950090E0,-2.87E-01
8.653249737E1,-9.19E-01,9.379500151E-1,-2.10E-01
8.653645390E1,-5.55E-01,9.000000358E-1,-9.50E-02
8.654041060E1,-1.14E-01,8.419500589E-1,-5.70E-02
8.654436442E1,1.909500062E-1,7.080000043E-1,5.700000376E-2
8.654832073E1,4.969500303E-1,5.740500093E-1,1.140000075E-1
8.655227750E1,7.270500064E-1,5.740500093E-1,1.530000120E-1
8.655623435E1,9.379500151E-1,5.359500051E-1,2.290500104E-1
8.656019135E1,1.090950012E0,5.740500093E-1,3.439500034E-1
8.656414796E1,1.282050014E0,5.929500461E-1,4.590000212E-1
8.656810481E1,1.627050042E0,5.740500093E-1,5.550000072E-1
8.657206151E1,1.800000072E0,5.550000072E-1,7.459500432E-1
8.657601874E1,1.761000037E0,5.359500051E-1,9.760500193E-1
8.657997621E1,1.876050115E0,5.929500461E-1,1.147950053E0
8.658393382E1,2.125050068E0,5.929500461E-1,1.302000046E0
8.658789075E1,2.335950136E0,5.550000072E-1,1.417050123E0
8.659184780E1,2.451000214E0,5.170500278E-1,1.531050086E0
8.659580442E1,2.565000057E0,3.820500076E-1,1.608000040E0
8.659976111E1,2.604000092E0,2.479500175E-1,1.645950079E0
8.660371639E1,2.661000013E0,-3.80E-02,1.608000040E0
8.660767316E1,2.680050135E0,-2.87E-01,1.627050042E0
8.661162962E1,2.700000048E0,-5.74E-01,1.570050120E0
8.661558616E1,2.719050169E0,-8.42E-01,1.588950038E0
8.661954254E1,2.833950043E0,-1.11E+00,1.435950041E0
8.662349931E1,3.006000042E0,-1.36E+00,1.339950085E0
8.662745604E1,3.370050192E0,-1.74E+00,1.110000014E0
8.663141258E1,3.772050142E0,-2.26E+00,1.014000058E0
8.663536927E1,4.288949966E0,-2.91E+00,7.459500432E-1
8.663932620E1,4.863000393E0,-3.60E+00,4.969500303E-1
8.664328258E1,5.151000023E0,-4.27E+00,3.820500076E-1
8.664723881E1,5.266050339E0,-4.79E+00,4.590000212E-1
8.665119510E1,6.204000473E0,-5.59E+00,2.479500175E-1
8.665515187E1,7.237950325E0,-6.32E+00,7.605000585E-2
8.665910979E1,8.368050575E0,-7.07E+00,-1.91E-02
8.666306709E1,9.459000587E0,-7.79E+00,-1.53E-01
8.666702393E1,1.047405052E1,-8.44E+00,-2.29E-01
8.667098086E1,1.141200066E1,-9.00E+00,-3.44E-01
8.667493762E1,1.221705055E1,-9.33E+00,-4.40E-01
8.667889408E1,1.296300030E1,-9.34E+00,-4.59E-01
8.668285069E1,1.363395023E1,-9.17E+00,-4.97E-01
8.668680752E1,1.424595070E1,-8.87E+00,-5.36E-01
8.669076452E1,1.480200100E1,-8.54E+00,-5.74E-01
8.669472183E1,1.524195099E1,-8.21E+00,-5.93E-01
8.669867839E1,1.572105122E1,-8.08E+00,-6.70E-01
8.670263485E1,1.604594994E1,-8.12E+00,-7.85E-01
8.670659139E1,1.639095116E1,-8.41E+00,-9.76E-01
8.671054841E1,1.663995171E1,-8.98E+00,-1.24E+00
