"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.516118463E1,-1.607806549E0,-1.874297379E1,-4.234244843E0
2.517124763E1,1.366059265E0,-2.572999420E1,-1.645587982E1
2.518131063E1,4.975503387E0,-3.591032410E1,-1.826352081E1
2.519137362E1,3.057242432E0,-4.077221375E1,-9.618099060E0
2.520143662E1,1.033001862E0,-3.244203644E1,1.048719177E0
2.521149963E1,1.396595764E-1,-2.539064987E1,8.728349304E-1
2.522156263E1,-3.171903992E-1,-2.254686356E1,-1.894310760E0
2.523162463E1,-4.507127380E-1,-2.134351593E1,-1.584006042E0
2.524168762E1,-1.624721375E0,-2.395558411E1,-2.199975128E0
2.525175062E1,-2.285896454E0,-2.643188461E1,-7.628137207E-1
2.526181362E1,-1.974394226E0,-2.739602966E1,8.445437622E-1
2.527187663E1,-8.848100281E-1,-2.645912796E1,1.585053864E0
2.528193963E1,6.349795532E-1,-2.402369247E1,1.407073975E0
2.529200262E1,2.084415436E0,-2.006382706E1,1.074166260E0
2.530206562E1,3.161874847E0,-1.657667862E1,4.848417664E-1
2.531212862E1,3.812422028E0,-1.321287369E1,-1.092727661E-1
2.532219063E1,3.923790436E0,-8.676407318E0,-1.329834595E0
2.533225363E1,3.624113617E0,-4.095333710E0,-3.005001068E0
2.534231663E1,3.426374817E0,-2.905458069E-1,-4.553830261E0
2.535237962E1,3.518583069E0,2.572101288E0,-6.601871338E0
2.536244262E1,4.499343567E0,3.859573975E0,-1.063762894E1
2.537250563E1,5.694907379E0,3.910767517E0,-1.972163864E1
2.538256863E1,4.309687958E0,9.684860229E-2,-3.215358627E1
2.539263163E1,-8.976832581E-1,-6.346652069E0,-1.810305450E1
2.540269462E1,-3.601959686E0,-6.918762360E0,-7.303312683E-1
2.541275662E1,-2.499202881E0,-4.058510284E0,3.235821075E0
2.542281963E1,-3.626957703E-1,-1.829944611E0,-1.112187195E0
2.543288263E1,8.831634521E-3,-5.294490051E-1,-3.908821564E0
2.544294563E1,-7.920030212E-1,-2.405497742E-1,-1.153650970E0
2.545300862E1,-1.021026764E0,1.347198486E-3,1.323397980E0
2.546307162E1,-1.007704468E0,5.721102905E-1,2.772684174E0
2.547313463E1,-1.824705505E-1,1.836680603E0,4.989574127E0
2.548319763E1,3.445834351E-1,1.584455109E0,5.714516602E0
2.549326063E1,4.944218445E-1,5.321434021E-1,3.943100281E0
2.550332262E1,9.484277344E-1,2.616558838E-1,2.823278961E0
2.551338562E1,1.374292145E0,4.999603271E-2,2.664309540E0
2.552344862E1,1.434467010E0,-1.842668152E-1,2.469414825E0
2.553351163E1,1.066831512E0,-7.036866760E-1,1.685944061E0
2.554357463E1,7.171586609E-1,-9.589059448E-1,8.018824768E-1
2.555363762E1,4.441264343E-1,-9.301657104E-1,3.951782227E-2
2.556370062E1,-1.040336609E-1,-8.475375366E-1,-7.432044983E-1
2.557376362E1,-4.402345276E-1,-9.984237671E-2,-1.509760437E0
2.558382663E1,6.496490479E-2,1.017733612E0,-1.845212860E0
2.559388863E1,5.218148804E-1,1.578467560E0,-1.310824127E0
2.560395163E1,8.578660583E-1,1.801653442E0,-4.343966675E-1
2.561401462E1,1.090632019E0,1.818119202E0,4.210743713E-1
2.562407762E1,1.141675873E0,1.596130829E0,1.066083069E0
2.563414063E1,1.062041473E0,1.130149841E0,1.398392029E0
2.564420363E1,5.463638306E-1,2.724334717E-1,1.659299469E0
2.565426663E1,-5.688171387E-3,-3.302133179E-1,1.854643250E0
2.566432962E1,-8.068222046E-2,-6.617738342E-1,1.683549042E0
2.567439262E1,3.847000122E-2,-8.478369141E-1,1.162931671E0
2.568445463E1,9.190887451E-2,-9.794132996E-1,9.017248535E-1
2.569451763E1,-1.426533508E-1,-1.330882416E0,5.998027039E-1
2.570458063E1,-6.500981140E-1,-1.815724182E0,-1.905537415E-1
2.571464362E1,-1.254840546E0,-2.113305359E0,-1.916764069E0
2.572470662E1,-1.735341339E0,-2.661914520E0,-4.563859406E0
2.573476963E1,-2.048490143E0,-4.389921112E0,-8.583450623E0
2.574483263E1,-1.385518799E0,-7.002588043E0,-1.444840439E1
2.575489563E1,4.058061218E-1,-9.390572205E0,-1.061876816E1
2.576495862E1,6.915618896E-1,-1.496542923E1,-7.282505951E0
2.577502162E1,-8.887019348E-1,-2.425121933E1,-2.203118591E0
2.578508362E1,-4.834346924E0,-3.447510864E1,1.209335175E0
2.579514663E1,-4.559518433E0,-4.225697617E1,3.107837219E0
2.580520963E1,3.379821625E0,-4.353007874E1,3.695215759E0
2.581527262E1,1.408331360E1,-3.128554138E1,-1.595681763E0
2.582533562E1,1.404170013E1,-2.798236038E1,-3.808530121E0
2.583539863E1,1.344833405E1,-2.770289154E1,-2.870879974E0
2.584546163E1,7.187603302E0,-2.683215225E1,-3.295247498E0
2.585552463E1,1.261875916E-1,-2.326596817E1,-2.259551239E0
2.586558738E1,-3.661086731E0,-1.951671478E1,-3.797303467E0
2.587564938E1,-5.441184998E0,-1.526869858E1,-2.289638672E0
2.588571238E1,-7.107370148E0,-1.409498932E1,6.441105652E-1
2.589577537E1,-7.423512726E0,-1.566073334E1,1.256487122E0
2.590583837E1,-4.999303894E0,-1.719848557E1,-3.027304688E0
2.591590138E1,-4.283193054E0,-1.844464417E1,-3.990252228E0
2.592596438E1,-4.508025513E0,-1.929293015E1,-3.599564667E0
2.593602738E1,-3.465742950E0,-1.884057083E1,-3.780089264E0
2.594609037E1,-1.060245209E0,-1.732946320E1,-2.613115997E0
2.595615337E1,1.209185486E0,-1.537497757E1,-1.878593445E0
2.596621537E1,2.675087128E0,-1.346659607E1,-1.715283051E0
2.597627838E1,3.128194885E0,-1.226160187E1,-1.116228790E0
2.598634138E1,2.674787750E0,-1.141511215E1,-1.808239746E-1
2.599640437E1,1.728605347E0,-1.042522064E1,-6.906637573E-1
2.600646737E1,8.096662903E-1,-9.398356018E0,-2.115401001E0
2.601653037E1,2.960842896E-1,-8.295599213E0,-3.520079956E0
2.602659338E1,2.514770508E-2,-7.039261780E0,-4.018543396E0
2.603665638E1,1.742376709E-1,-5.575605469E0,-3.799548798E0
2.604671937E1,5.626799011E-1,-4.475393372E0,-3.458258514E0
2.605678137E1,1.023571472E0,-3.714525604E0,-3.240162048E0
2.606684437E1,1.249002686E0,-3.014880524E0,-2.891237640E0
2.607690738E1,1.299447784E0,-2.363584900E0,-2.350861359E0
2.608697038E1,1.211730194E0,-1.706002350E0,-1.924847260E0
2.609703338E1,1.415456543E0,-9.181906128E-1,-1.546434174E0
2.610709637E1,1.916913757E0,-3.239263916E-1,-1.217867432E0
2.611715937E1,2.391876068E0,2.245330811E-3,-1.169068909E-1
2.612722238E1,2.355052643E0,-1.806742859E-1,1.679507446E-1
2.613728538E1,1.301992493E0,-4.020639038E-1,-2.912942505E-1
2.614734838E1,-1.986369324E-1,-4.731660461E-1,-1.100661163E0
2.615741037E1,-1.725012817E0,-9.424401855E-1,-2.058219910E0
2.616747337E1,-2.771486664E0,-1.887125702E0,-2.806364136E0
2.617753638E1,-3.024310913E0,-2.442470856E0,-2.555485840E0
2.618759938E1,-2.919229431E0,-2.960992584E0,-1.887425079E0
2.619766238E1,-2.654130707E0,-3.499871979E0,-1.022823029E0
2.620772537E1,-2.282902679E0,-3.885320435E0,-4.055067444E-1
2.621778837E1,-2.181413727E0,-4.260889435E0,-8.240364075E-1
2.622785138E1,-2.048340454E0,-4.941823425E0,-2.062411194E0
2.623791438E1,-1.688039703E0,-7.021598511E0,-3.914509735E0
2.624797638E1,-8.301736450E-1,-1.004291565E1,-5.235512695E0
2.625803937E1,9.831555176E-1,-1.231998047E1,-6.018235016E0
2.626810237E1,2.623594208E0,-1.487636444E1,-7.901169434E0
2.627816537E1,3.032244415E0,-1.768018387E1,-7.693551178E0
2.628822838E1,4.246369629E0,-1.969155121E1,-3.630250854E0
2.629829138E1,3.547472992E0,-2.010693741E1,3.317102051E0
2.630835437E1,2.866539001E-1,-1.914488800E1,6.654561768E0
2.631841737E1,-4.229005737E0,-2.044792831E1,2.646346893E0
2.632848037E1,-4.055217133E0,-2.032533325E1,1.767823792E-1
2.633854238E1,-2.557880859E0,-2.348765717E1,-3.169658661E0
2.634860538E1,-6.253994751E-1,-2.785287964E1,-5.043911133E0
2.635866837E1,1.990560608E0,-3.060969681E1,-3.786974945E0
2.636873137E1,4.015699310E0,-3.211107468E1,-2.143841858E0
2.637879437E1,3.289709015E0,-3.191303650E1,-6.340814209E-1
2.638885738E1,1.977537689E0,-3.018488022E1,-6.617738342E-1
2.639892038E1,9.663903809E-1,-2.782533691E1,-9.921368408E-1
2.640898337E1,2.248324585E-1,-2.572430603E1,-9.937834167E-1
2.641904637E1,-2.098635864E-1,-2.392714325E1,-9.256750488E-1
2.642910837E1,-6.155200195E-1,-2.255359955E1,-6.047424316E-1
2.643917138E1,-1.059496765E0,-2.113904114E1,-3.014730835E-1
2.644923438E1,-1.193019104E0,-1.825903015E1,-1.445993042E-1
2.645929738E1,-1.411265259E0,-1.545925232E1,-1.031355286E0
2.646936037E1,-1.709744568E0,-1.310674438E1,-2.839744720E0
2.647942337E1,-1.829196167E0,-9.725276184E0,-4.349056091E0
2.648948638E1,-1.706900482E0,-5.791456604E0,-5.647456055E0
2.649954938E1,-6.231541443E-1,-1.875749359E0,-8.938961334E0
2.650961238E1,1.415306854E0,2.344125366E0,-1.283700531E1
2.651967537E1,2.239343262E0,4.437971191E0,-1.448941910E1
2.652973737E1,1.195863190E0,2.811303864E0,-1.185295166E1
2.653980038E1,1.685045929E0,5.920188904E-1,-1.230037125E1
2.654986338E1,2.671045532E0,-1.697619781E0,-1.085288132E1
2.655992638E1,2.563868408E0,-2.147284698E0,-4.210893402E0
2.656998937E1,2.700833588E0,-5.239105225E-1,6.051914978E-1
2.658005237E1,2.860252075E0,8.372090149E-1,1.340312805E0
2.659011538E1,2.704725494E0,1.194216614E0,5.080435181E-1
2.660017838E1,2.348017273E0,9.104067993E-1,1.457818451E0
2.661024138E1,1.696721649E0,5.412744141E-1,3.174748077E0
2.662030337E1,1.009201355E0,3.701802063E-1,3.686084747E0
2.663036637E1,9.262738037E-1,4.583468628E-1,4.003724213E0
2.664042937E1,9.400451660E-1,4.303550720E-1,3.948040009E0
2.665049238E1,9.946815491E-1,2.966830444E-1,3.729943542E0
2.666055538E1,1.075363770E0,1.945953369E-3,3.081791382E0
2.667061837E1,9.307644653E-1,-6.343807983E-1,2.356699219E0
2.668068137E1,6.511459351E-1,-1.134490814E0,2.111209717E0
2.669074437E1,4.707710266E-1,-1.300495605E0,2.105222168E0
2.670080738E1,1.588197327E-1,-1.279239807E0,1.959724731E0
2.671087038E1,-3.866459656E-1,-1.062939606E0,1.711391144E0
2.672093238E1,-9.258247375E-1,-7.369175720E-1,1.365759888E0
2.673099537E1,-1.191671906E0,-1.981878662E-1,7.893086243E-1
2.674105837E1,-1.108594666E0,6.879693604E-1,-5.260061646E-1
2.675112138E1,-9.848020935E-1,1.407972107E0,-1.492097168E0
2.676118438E1,-1.042731628E0,9.488768005E-1,-1.347946930E0
2.677124738E1,-1.064137115E0,3.109034729E-1,-1.350192261E0
2.678131037E1,-9.150471497E-1,-1.010398865E-1,-1.498833160E0
2.679137337E1,-6.923103333E-1,-4.466711426E-1,-2.033670959E0
2.680143638E1,-3.764671326E-1,-6.367758179E-1,-2.906056824E0
2.681149838E1,-1.770817566E-1,-8.187973022E-1,-3.672912140E0
2.682156138E1,-1.499880981E-1,-1.056203613E0,-4.221970367E0
2.683162437E1,-2.300715637E-1,-1.199755096E0,-4.252806244E0
2.684168737E1,-3.228785706E-1,-1.424587555E0,-3.390000458E0
2.685175038E1,-6.875202942E-1,-1.793121185E0,-2.387535095E-1
2.686181392E1,-1.807042236E0,-2.930905151E0,-2.734214172E0
2.687187692E1,-1.425036621E0,-4.184398499E0,-7.260801086E0
2.688193992E1,-2.398013306E-1,-6.367907867E0,-8.672365723E0
2.689200292E1,1.253343658E0,-9.342522125E0,-5.661526794E0
2.690206592E1,2.545756073E0,-1.621682693E1,-2.558180237E0
2.691212792E1,1.949246521E0,-2.901536224E1,-2.224374390E0
2.692219092E1,7.756869507E-1,-4.144596268E1,-3.761527863E0
2.693225392E1,1.677561493E0,-4.559323837E1,-6.214476929E0
2.694231692E1,9.862391052E0,-2.882376068E1,-3.232677612E0
2.695237992E1,1.162213165E1,-2.831062775E1,-7.406448212E0
2.696244292E1,6.210285645E0,-3.096610565E1,-6.876849518E0
2.697250592E1,3.331322479E0,-2.892060928E1,-1.425335999E0
2.698256892E1,-6.930587769E-1,-2.419343948E1,4.381538544E0
2.699263192E1,-3.333268433E0,-1.854298965E1,4.393962708E0
2.700269392E1,-3.497476959E0,-1.418270691E1,4.765490112E0
2.701275692E1,-3.858226776E0,-1.248329086E1,4.162693634E0
2.702281992E1,-4.503385162E0,-1.442250824E1,8.825646973E-1
2.703288292E1,-5.636828156E0,-1.828836914E1,-1.872456207E0
2.704294592E1,-6.184239807E0,-2.157777878E1,-1.733245697E0
2.705300892E1,-4.883145447E0,-2.279160461E1,-1.478774872E0
2.706307192E1,-1.732646942E0,-2.208028381E1,-2.710713043E0
2.707313492E1,6.346801758E-1,-2.050241501E1,-4.006568298E0
2.708319792E1,2.433040466E0,-1.775502823E1,-3.469485168E0
2.709326092E1,2.577190704E0,-1.529743881E1,-2.073488159E0
2.710332292E1,2.253114624E0,-1.383348312E1,-1.044078827E0
2.711338592E1,1.885329437E0,-1.285856049E1,-5.641767883E-1
2.712344892E1,1.438209229E0,-1.190609116E1,-8.882528687E-1
2.713351192E1,6.246510315E-1,-1.095526840E1,-1.820514221E0
2.714357492E1,-3.053649902E-1,-9.913734283E0,-3.148552551E0
2.715363792E1,-1.191222839E0,-8.563092957E0,-3.944297791E0
2.716370092E1,-1.622775421E0,-7.027586060E0,-3.886517944E0
2.717376392E1,-1.442250824E0,-5.440286865E0,-3.811074829E0
2.718382692E1,-1.335073700E0,-4.285588074E0,-3.872447205E0
2.719388892E1,-9.723779297E-1,-3.285517731E0,-3.782334595E0
2.720395192E1,-2.185455322E-1,-2.142195282E0,-3.557502136E0
2.721401492E1,7.601193237E-1,-1.030457153E0,-3.250191193E0
2.722407792E1,1.740281067E0,-1.405577087E-1,-3.151396637E0
2.723414092E1,2.506837006E0,4.158352661E-1,-2.953957214E0
2.724420392E1,3.246598663E0,8.137078857E-1,-2.818339233E0
2.725426692E1,3.903881836E0,9.987231445E-1,-2.487227783E0
2.726432992E1,4.274062042E0,7.450007629E-1,-2.351909180E0
2.727439292E1,3.748504944E0,2.722837830E-1,-2.455344086E0
2.728445592E1,2.985242157E0,-2.896476746E-1,-2.850372620E0
2.729451792E1,2.572849731E0,-9.337582397E-1,-3.225342865E0
2.730458092E1,2.653831329E0,-1.425934753E0,-2.947520599E0
2.731464392E1,2.850671997E0,-2.057920532E0,-2.264640656E0
2.732470692E1,2.832709351E0,-2.959645386E0,-1.717827759E0
2.733476992E1,2.696791992E0,-3.898193665E0,-2.046394501E0
2.734483292E1,2.464774475E0,-4.465214539E0,-3.050805817E0
2.735489592E1,1.666933594E0,-5.112917633E0,-4.655319214E0
2.736495892E1,2.168989563E-1,-6.160888367E0,-5.780529327E0
2.737502192E1,-1.546284485E0,-7.642956390E0,-5.584287415E0
2.738508492E1,-2.634222107E0,-8.748557281E0,-4.250710602E0
2.739514692E1,-2.699336700E0,-9.046737213E0,-3.244503021E0
2.740520992E1,-2.896027679E0,-1.008003845E1,-4.397255859E0
2.741527292E1,-3.095862122E0,-1.180190781E1,-5.849685516E0
2.742533592E1,-2.621947632E0,-1.342797638E1,-4.351900177E0
2.743539892E1,-1.235979767E0,-1.551209244E1,-1.453327789E0
2.744546192E1,1.634600830E-1,-1.733230728E1,1.500928802E0
2.745552492E1,3.035687256E-1,-1.785307434E1,4.351151733E0
2.746558792E1,-4.415817261E-2,-1.815813995E1,5.259911957E0
2.747565092E1,-4.415817261E-2,-1.899804337E1,4.607867889E0
2.748571392E1,7.095245361E-2,-2.055166260E1,4.621788940E0
2.749577592E1,8.610095215E-1,-2.242366974E1,3.981121216E0
2.750583892E1,6.978488159E-1,-2.743794250E1,-9.002279663E-1
2.751590192E1,1.763333130E0,-3.393443298E1,-6.814728699E0
2.752596492E1,3.783831482E0,-3.847209686E1,-7.553891602E0
2.753602792E1,4.431384888E0,-3.686473938E1,1.479523315E0
2.754609092E1,2.844534760E0,-3.385315201E1,4.194577332E0
2.755615392E1,1.497186584E0,-3.101759857E1,8.526269531E-1
2.756621692E1,3.707789612E-1,-2.701611969E1,1.376088409E0
2.757627992E1,-4.670288086E-1,-2.425391373E1,1.136287079E0
2.758634292E1,-9.259744263E-1,-2.252545807E1,8.987310791E-1
2.759640492E1,-8.090675354E-1,-2.096734818E1,1.167572021E0
2.760646792E1,-1.356778564E0,-1.769245834E1,1.951940918E0
2.761653092E1,-2.878663788E0,-1.372495880E1,2.259102173E0
2.762659392E1,-4.338727570E0,-1.055874298E1,1.772613831E0
2.763665692E1,-4.900958405E0,-7.551646271E0,-2.558180237E-1
2.764671992E1,-4.705764313E0,-4.043691101E0,-5.778283997E0
2.765678292E1,-4.835544434E0,-1.502874756E-1,-1.546703613E1
2.766684592E1,-4.754862213E0,3.228186951E0,-2.746368896E1
2.767690892E1,-2.765199738E0,-9.430389404E-2,-3.051254883E1
2.768697092E1,1.556762695E-1,-4.695286102E0,-1.049287994E1
2.769703392E1,1.781295776E0,-5.791905670E0,-2.723436584E0
2.770709692E1,6.099366302E0,-2.416724396E0,-1.431922302E0
2.771715992E1,6.742129669E0,-9.668394470E-1,-1.728755035E0
2.772722292E1,6.336622925E0,2.209405518E-1,3.682342529E-2
2.773728592E1,4.657863922E0,3.225791931E-1,2.480791168E0
2.774734892E1,3.242108002E0,8.677455139E-1,2.900368652E0
2.775741192E1,2.079924774E0,1.217717743E0,2.602488098E0
2.776747492E1,1.182540894E0,1.410367126E0,2.080523529E0
2.777753792E1,8.884025574E-1,1.629511414E0,1.841620331E0
2.778759992E1,8.333171082E-1,1.717079315E0,2.036365356E0
2.779766292E1,6.918612671E-1,1.585652618E0,1.873653717E0
2.780772592E1,2.303709412E-1,1.118923187E0,1.459315338E0
2.781778892E1,-5.060975647E-1,7.059320068E-1,1.488953705E0
2.782785192E1,-9.412426758E-1,3.394940186E-1,1.504371643E0
2.783791492E1,-1.421893158E0,-2.725831604E-1,1.307081909E0
2.784797792E1,-1.911824341E0,-7.685018921E-1,1.240021362E0
2.785804092E1,-2.153421936E0,-1.187630310E0,7.298822021E-1
2.786810363E1,-2.262994080E0,-1.475032654E0,-1.197509766E-3
2.787816663E1,-1.884431305E0,-1.201401672E0,-2.688409424E-1
2.788822863E1,-1.099763031E0,-5.430706787E-1,-1.248403931E-1
2.789829162E1,-4.424798584E-1,-3.299139404E-1,1.654060364E-1
2.790835462E1,1.528321838E-1,-4.098477173E-1,3.511697388E-1
2.791841763E1,7.379653931E-1,-2.797682190E-1,3.550616455E-1
2.792848063E1,1.112486572E0,7.080276489E-2,1.760339355E-1
2.793854363E1,1.292113037E0,4.152365112E-1,-1.697470093E-1
2.794860662E1,1.329984283E0,6.173162842E-1,-3.047662354E-1
2.795866962E1,1.354682922E0,7.985893250E-1,-6.780899048E-2
2.796873263E1,1.365610199E0,8.162525940E-1,2.826123047E-1
2.797879563E1,1.340761871E0,5.451663208E-1,5.167254639E-1
2.798885763E1,1.178798676E0,6.242019653E-2,4.170327759E-1
2.799892062E1,9.545649719E-1,-4.517605591E-1,1.746867371E-1
2.800898362E1,6.815327454E-1,-1.008003845E0,-5.072950745E-1
2.801904663E1,2.351609802E-1,-1.802701263E0,-2.096839600E0
2.802910963E1,-4.430786133E-1,-3.422931976E0,-5.419330444E0
2.803917263E1,-9.150471497E-1,-6.500681763E0,-1.218331467E1
2.804923562E1,1.962419128E-1,-1.216280731E1,-1.400382889E1
2.805929862E1,8.684939575E-1,-2.332165237E1,-6.906936951E0
2.806936163E1,-6.976991272E-1,-3.219310410E1,2.983296204E0
2.807942463E1,-5.777984619E-1,-3.223292130E1,7.201524353E0
2.808948663E1,-1.170416107E0,-3.552846817E1,2.398911438E0
2.809954962E1,2.657872925E0,-3.121548706E1,3.868555298E0
2.810961262E1,1.067325485E1,-3.606255753E1,-1.347961899E1
2.811967562E1,1.930086365E1,-4.627132828E1,-2.932881042E1
2.812973863E1,1.646306488E1,-3.090967300E1,-1.064840652E1
2.813980163E1,-6.598278809E-1,-3.175466583E1,1.767524414E0
2.814986462E1,-3.525169373E0,-2.822635300E1,9.976304169E0
2.815992762E1,-3.013533325E0,-1.938154587E1,1.297801208E1
2.816999062E1,-1.525328064E-1,-1.442595108E1,1.125225082E1
2.818005263E1,-7.539820862E-1,-1.414812881E1,9.643695831E0
2.819011563E1,-2.252665558E0,-1.650048706E1,8.147856445E0
2.820017862E1,-4.304748230E0,-1.876886993E1,7.234156494E0
2.821024162E1,-5.981411591E0,-1.913141602E1,6.045927429E0
2.822030462E1,-6.259682922E0,-1.875914017E1,2.947819977E0
2.823036763E1,-5.387147369E0,-1.815514618E1,-2.167792053E0
2.824043063E1,-3.465892639E0,-1.706376572E1,-5.763464813E0
2.825049362E1,-1.216819611E0,-1.527393768E1,-7.499554596E0
2.826055662E1,6.469546509E-1,-1.325628342E1,-8.715476074E0
2.827061962E1,1.673669586E0,-1.116767670E1,-9.952653351E0
2.828068263E1,5.840853882E-1,-8.782237244E0,-1.074720108E1
2.829074463E1,-1.535656586E0,-6.969806213E0,-8.710686035E0
2.830080763E1,-2.741698608E0,-5.719306641E0,-4.890330505E0
2.831087062E1,-2.571053467E0,-4.003275146E0,-2.155816956E0
2.832093362E1,-1.990261230E0,-2.605631561E0,-1.990859985E0
2.833099663E1,-2.243085480E0,-1.514849854E0,-1.806892548E0
2.834105963E1,-2.397115173E0,-2.713856506E-1,-1.783990173E0
2.835112263E1,-1.926942902E0,7.713459778E-1,-2.160008240E0
2.836118562E1,-8.870553589E-1,1.373244324E0,-2.179318085E0
2.837124862E1,3.805087280E-1,1.613195343E0,-1.907333679E0
2.838131163E1,1.937121735E0,1.562600555E0,-1.393751678E0
2.839137363E1,3.587589569E0,1.222507782E0,-5.757028198E-1
2.840143663E1,4.823419647E0,9.294172668E-1,6.245013428E-1
2.841149962E1,5.699248352E0,1.469045105E0,1.717678070E0
2.842156262E1,4.923262024E0,1.529968414E0,1.555714874E0
2.843162563E1,3.781735840E0,1.241667938E0,5.650749207E-1
2.844168863E1,2.319726105E0,5.939648438E-1,-2.469863892E-2
2.845175163E1,9.225315857E-1,-1.163081360E-1,-7.924520874E-1
2.846181462E1,-1.814227295E-1,-7.741900635E-1,-1.879341888E0
2.847187762E1,-8.990304565E-1,-1.178199921E0,-2.789898376E0
2.848194063E1,-1.323697357E0,-1.756447449E0,-3.731290741E0
2.849200263E1,-1.758992157E0,-2.617307281E0,-4.110003204E0
2.850206563E1,-2.360591125E0,-3.667373657E0,-5.862109680E0
2.851212862E1,-3.179987183E0,-5.064418488E0,-7.635322266E0
2.852219162E1,-3.808979187E0,-6.436165924E0,-2.522853699E0
2.853225462E1,-2.811902618E0,-1.020053787E1,-4.453089752E0
2.854231763E1,-6.236032104E-1,-1.376253067E1,-8.659043427E0
2.855238063E1,1.923799438E0,-1.627999557E1,-6.258934479E0
2.856244362E1,4.055666199E0,-1.942495560E1,-5.257217560E0
2.857250662E1,3.166664886E0,-2.360576157E1,4.864883423E-1
2.858256962E1,-8.244854736E-1,-2.785437653E1,6.449039154E0
2.859263163E1,-5.407505035E0,-3.112103348E1,3.207679596E0
2.860269463E1,-4.694986725E0,-2.632350998E1,-7.244934082E-2
2.861275763E1,-2.867736511E0,-2.154754166E1,9.059161377E-1
2.862282062E1,-9.876461792E-1,-1.906240952E1,-3.173550568E0
2.863288362E1,1.073118439E0,-2.079251175E1,-1.079540085E1
2.864294663E1,2.160606995E0,-2.735755966E1,-1.226444595E1
2.865300963E1,1.820514221E0,-3.265040314E1,-7.230414276E0
2.866307263E1,2.471360779E-1,-3.322835129E1,-2.657573547E0
2.867313562E1,8.146060181E-1,-3.070055786E1,3.284769287E0
2.868319862E1,1.350042572E0,-2.917522980E1,2.345622253E0
2.869326063E1,1.180295563E0,-2.755544815E1,5.950126648E-1
2.870332363E1,1.375339966E0,-2.644775162E1,3.035687256E-1
2.871338663E1,7.545808411E-1,-2.603071884E1,1.126407623E0
2.872344962E1,-4.805007935E-2,-2.562670898E1,1.695973206E0
2.873351262E1,-1.416055298E-1,-2.431588486E1,2.300715637E0
2.874357563E1,7.340734863E-1,-2.214015930E1,2.515069885E0
2.875363863E1,1.735491028E0,-1.910956146E1,1.993853760E0
2.876370163E1,2.095941467E0,-1.505150024E1,1.158291321E0
2.877376462E1,2.048490143E0,-1.071486832E1,2.761756897E-1
2.878382762E1,1.998643799E0,-6.303092651E0,-2.628533936E-1
2.879388962E1,2.090253296E0,-2.656974792E0,-1.618584137E0
2.880395263E1,2.040706329E0,8.625064087E-1,-9.535021820E0
2.881401563E1,2.248324585E-1,3.228935394E0,-3.877566559E1
2.882407862E1,-2.564766541E0,-4.054768066E0,-4.661037323E1
2.883414162E1,-7.294031982E0,-9.370663605E0,-1.019230499E1
2.884420462E1,-5.719456329E0,-6.441405029E0,4.543202362E0
2.885426763E1,-5.617817688E-1,-2.134561157E0,1.145867157E0
2.886433054E1,2.534679108E0,5.554948425E-1,-3.912563782E0
2.887439354E1,3.512745209E0,1.493893433E0,-1.970652008E0
2.888445654E1,3.993096313E0,1.820214844E0,2.570305023E0
2.889451954E1,3.888463898E0,2.537223816E0,5.260211334E0
2.890458154E1,3.055745544E0,1.872605896E0,5.904321899E0
2.891464454E1,2.618654480E0,8.939410400E-1,5.005291443E0
2.892470754E1,2.648592224E0,5.554948425E-1,3.870501251E0
2.893477054E1,2.585573273E0,4.080514526E-1,3.635340271E0
2.894483354E1,2.530487823E0,4.715194702E-1,3.194956055E0
2.895489654E1,2.272723846E0,4.577481079E-1,2.350112915E0
2.896495954E1,1.852996674E0,3.869453430E-1,1.499431915E0
2.897502254E1,1.363963623E0,3.981719971E-1,1.097667389E0
2.898508554E1,6.551875305E-1,4.604425049E-1,1.536854095E0
2.899514854E1,-4.288581848E-1,3.221301270E-1,2.181413727E0
2.900521054E1,-1.035845947E0,2.993774414E-4,2.131717072E0
2.901527354E1,-1.369352417E0,-2.709365845E-1,1.726509705E0
2.902533654E1,-1.535357208E0,-3.345542908E-1,1.262624359E0
2.903539954E1,-1.437610474E0,-1.299298096E-1,5.957611084E-1
2.904546254E1,-1.189576263E0,1.056802368E-1,-1.595681763E-1
2.905552554E1,-9.111552429E-1,3.207829285E-1,-9.111552429E-1
2.906558854E1,-5.520520020E-1,8.102650452E-1,-1.383722534E0
2.907565154E1,-3.064128113E-1,1.648671570E0,-1.464255066E0
2.908571454E1,-3.912863159E-1,1.872156830E0,-1.482666779E0
2.909577754E1,-6.289920044E-1,1.425485687E0,-1.123862915E0
2.910583954E1,-8.024812317E-1,6.957531738E-1,-3.676354980E-1
2.911590254E1,-9.761201477E-1,-7.274871826E-2,6.029461670E-1
2.912596554E1,-1.205143890E0,-6.788383484E-1,1.172661438E0
2.913602854E1,-1.499581604E0,-1.037941589E0,9.759704590E-1
2.914609154E1,-1.755998383E0,-1.200802917E0,1.496887207E-1
2.915615454E1,-1.869013367E0,-1.357676697E0,-1.353485413E0
2.916621754E1,-1.841021576E0,-1.473236389E0,-2.998414764E0
2.917628054E1,-1.828298035E0,-1.442849579E0,-4.602030029E0
2.918634354E1,-1.903741150E0,-1.290616150E0,-6.247408447E0
2.919640654E1,-2.291734314E0,-1.270857239E0,-7.695048065E0
